scenarioId,flow,itemId,voiceId,exposureType,equipmentState,sequenceOrder,cueKeys,scripts,assetCount,estimatedSpeechMs,interAssetGapAssumptionMs,estimatedTotalMs,countdownStartsAtMs,audibleGoAtMs,budgetClass,targetMs,hardMaxMs,passesTarget,passesHardMax,notes
training-supported-hip-flexor-stretch-repeat-instructions-gap0,training,supported-hip-flexor-stretch,clara,repeat_instructions,state_current,1;2,ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2,"Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.",2,8400,0,8400,10400,13400,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-supported-hip-flexor-stretch-repeat-instructions-gap100,training,supported-hip-flexor-stretch,clara,repeat_instructions,state_current,1;2,ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2,"Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.",2,8400,100,8500,10500,13500,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-supported-hip-flexor-stretch-repeat-instructions-gap250,training,supported-hip-flexor-stretch,clara,repeat_instructions,state_current,1;2,ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2,"Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.",2,8400,250,8650,10650,13650,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-supported-hip-flexor-stretch-repeat-instructions-gap0,training,supported-hip-flexor-stretch,marcus,repeat_instructions,state_current,1;2,ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2,"Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.",2,8190,0,8190,10190,13190,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-supported-hip-flexor-stretch-repeat-instructions-gap100,training,supported-hip-flexor-stretch,marcus,repeat_instructions,state_current,1;2,ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2,"Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.",2,8190,100,8290,10290,13290,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-supported-hip-flexor-stretch-repeat-instructions-gap250,training,supported-hip-flexor-stretch,marcus,repeat_instructions,state_current,1;2,ex-supported-hip-flexor-stretch-first-v2;target-supported-hip-flexor-stretch-v2,"Supported hip-flexor stretch. Use the approved stance side, fingertips near support. Shift forward gently and hold.;Hold for thirty seconds.",2,8190,250,8440,10440,13440,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-supported-side-step-first-use-cold-equipment-gap0,training,supported-side-step,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4;5,framing-ready-v2;ex-supported-side-step-first-v2;target-supported-side-step-v2;safe-support-first-v2;safe-balance-first-v2,"You're in position. Stay there.;Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.;Keep sturdy support within easy reach.;Keep fingertips near support and touch it whenever you need.",5,18300,0,18300,20300,23300,ordinary_first_use_pre_countdown,12000,16000,false,false,Complete pre-countdown sequence with family de-duplication.
training-supported-side-step-first-use-cold-equipment-gap100,training,supported-side-step,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4;5,framing-ready-v2;ex-supported-side-step-first-v2;target-supported-side-step-v2;safe-support-first-v2;safe-balance-first-v2,"You're in position. Stay there.;Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.;Keep sturdy support within easy reach.;Keep fingertips near support and touch it whenever you need.",5,18300,100,18700,20700,23700,ordinary_first_use_pre_countdown,12000,16000,false,false,Complete pre-countdown sequence with family de-duplication.
training-supported-side-step-first-use-cold-equipment-gap250,training,supported-side-step,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4;5,framing-ready-v2;ex-supported-side-step-first-v2;target-supported-side-step-v2;safe-support-first-v2;safe-balance-first-v2,"You're in position. Stay there.;Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.;Keep sturdy support within easy reach.;Keep fingertips near support and touch it whenever you need.",5,18300,250,19300,21300,24300,ordinary_first_use_pre_countdown,12000,16000,false,false,Complete pre-countdown sequence with family de-duplication.
training-supported-side-step-first-use-cold-equipment-gap0,training,supported-side-step,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4;5,framing-ready-v2;ex-supported-side-step-first-v2;target-supported-side-step-v2;safe-support-first-v2;safe-balance-first-v2,"You're in position. Stay there.;Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.;Keep sturdy support within easy reach.;Keep fingertips near support and touch it whenever you need.",5,17850,0,17850,19850,22850,ordinary_first_use_pre_countdown,12000,16000,false,false,Complete pre-countdown sequence with family de-duplication.
training-supported-side-step-first-use-cold-equipment-gap100,training,supported-side-step,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4;5,framing-ready-v2;ex-supported-side-step-first-v2;target-supported-side-step-v2;safe-support-first-v2;safe-balance-first-v2,"You're in position. Stay there.;Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.;Keep sturdy support within easy reach.;Keep fingertips near support and touch it whenever you need.",5,17850,100,18250,20250,23250,ordinary_first_use_pre_countdown,12000,16000,false,false,Complete pre-countdown sequence with family de-duplication.
training-supported-side-step-first-use-cold-equipment-gap250,training,supported-side-step,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4;5,framing-ready-v2;ex-supported-side-step-first-v2;target-supported-side-step-v2;safe-support-first-v2;safe-balance-first-v2,"You're in position. Stay there.;Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.;Keep sturdy support within easy reach.;Keep fingertips near support and touch it whenever you need.",5,17850,250,18850,20850,23850,ordinary_first_use_pre_countdown,12000,16000,false,false,Complete pre-countdown sequence with family de-duplication.
training-supported-side-step-first-use-warm-equipment-gap0,training,supported-side-step,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-supported-side-step-first-v2;target-supported-side-step-v2,"You're in position. Stay there.;Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.",3,11700,0,11700,13700,16700,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-supported-side-step-first-use-warm-equipment-gap100,training,supported-side-step,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-supported-side-step-first-v2;target-supported-side-step-v2,"You're in position. Stay there.;Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.",3,11700,100,11900,13900,16900,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-supported-side-step-first-use-warm-equipment-gap250,training,supported-side-step,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-supported-side-step-first-v2;target-supported-side-step-v2,"You're in position. Stay there.;Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.",3,11700,250,12200,14200,17200,ordinary_first_use_pre_countdown,12000,16000,false,true,First-use after relevant equipment family warning has already been heard.
training-supported-side-step-first-use-warm-equipment-gap0,training,supported-side-step,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-supported-side-step-first-v2;target-supported-side-step-v2,"You're in position. Stay there.;Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.",3,11410,0,11410,13410,16410,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-supported-side-step-first-use-warm-equipment-gap100,training,supported-side-step,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-supported-side-step-first-v2;target-supported-side-step-v2,"You're in position. Stay there.;Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.",3,11410,100,11610,13610,16610,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-supported-side-step-first-use-warm-equipment-gap250,training,supported-side-step,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-supported-side-step-first-v2;target-supported-side-step-v2,"You're in position. Stay there.;Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.",3,11410,250,11910,13910,16910,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-supported-side-step-later-set-gap0,training,supported-side-step,clara,later_set,family_warning_already_heard,1;2,ex-supported-side-step-next-v2;target-supported-side-step-v2,Supported side step.;Move for thirty seconds.,2,3360,0,3360,5360,8360,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-supported-side-step-later-set-gap100,training,supported-side-step,clara,later_set,family_warning_already_heard,1;2,ex-supported-side-step-next-v2;target-supported-side-step-v2,Supported side step.;Move for thirty seconds.,2,3360,100,3460,5460,8460,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-supported-side-step-later-set-gap250,training,supported-side-step,clara,later_set,family_warning_already_heard,1;2,ex-supported-side-step-next-v2;target-supported-side-step-v2,Supported side step.;Move for thirty seconds.,2,3360,250,3610,5610,8610,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-supported-side-step-later-set-gap0,training,supported-side-step,marcus,later_set,family_warning_already_heard,1;2,ex-supported-side-step-next-v2;target-supported-side-step-v2,Supported side step.;Move for thirty seconds.,2,3290,0,3290,5290,8290,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-supported-side-step-later-set-gap100,training,supported-side-step,marcus,later_set,family_warning_already_heard,1;2,ex-supported-side-step-next-v2;target-supported-side-step-v2,Supported side step.;Move for thirty seconds.,2,3290,100,3390,5390,8390,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-supported-side-step-later-set-gap250,training,supported-side-step,marcus,later_set,family_warning_already_heard,1;2,ex-supported-side-step-next-v2;target-supported-side-step-v2,Supported side step.;Move for thirty seconds.,2,3290,250,3540,5540,8540,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-supported-side-step-repeat-instructions-gap0,training,supported-side-step,clara,repeat_instructions,state_current,1;2,ex-supported-side-step-first-v2;target-supported-side-step-v2,"Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.",2,9480,0,9480,11480,14480,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-supported-side-step-repeat-instructions-gap100,training,supported-side-step,clara,repeat_instructions,state_current,1;2,ex-supported-side-step-first-v2;target-supported-side-step-v2,"Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.",2,9480,100,9580,11580,14580,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-supported-side-step-repeat-instructions-gap250,training,supported-side-step,clara,repeat_instructions,state_current,1;2,ex-supported-side-step-first-v2;target-supported-side-step-v2,"Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.",2,9480,250,9730,11730,14730,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-supported-side-step-repeat-instructions-gap0,training,supported-side-step,marcus,repeat_instructions,state_current,1;2,ex-supported-side-step-first-v2;target-supported-side-step-v2,"Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.",2,9240,0,9240,11240,14240,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-supported-side-step-repeat-instructions-gap100,training,supported-side-step,marcus,repeat_instructions,state_current,1;2,ex-supported-side-step-first-v2;target-supported-side-step-v2,"Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.",2,9240,100,9340,11340,14340,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-supported-side-step-repeat-instructions-gap250,training,supported-side-step,marcus,repeat_instructions,state_current,1;2,ex-supported-side-step-first-v2;target-supported-side-step-v2,"Supported side step. Stand near a counter. Step to the side, bring the other foot in, and continue with control.;Move for thirty seconds.",2,9240,250,9490,11490,14490,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
