physicalCueKey,logicalCueKeys,voiceId,path,exists,sha256,durationMs,fileSizeBytes,sampleRateHz,channels,manifestRegistered,verifyAudioCovered,metadataStatus,fingerprintStatus,decodeStatus,classification,notes
step_use_low_stable_step,,marcus,assets/audio/voice/marcus/step_use_low_stable_step.mp3,true,646bb7df31767d30df41c6a751871dccec3d696807ff080b95121b59911d7c30,2554,41839,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
support_keep_support_within_reach,,marcus,assets/audio/voice/marcus/support_keep_support_within_reach.mp3,true,b8b49b9599671c88ead5ae55435fa1b653db65bd700a4c4b28816de103be5b96,2647,43511,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
support_use_sturdy_support,,marcus,assets/audio/voice/marcus/support_use_sturdy_support.mp3,true,e1cf0e25582d1e0a6d7e21057ef22678eb95bbc67f5294db2aaaf45b0dce29b2,3204,52288,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
switch-foot-positions-v21,switch-foot-positions-v21,marcus,assets/audio/voice/marcus/switch-foot-positions-v21.mp3,true,1aa6b57906f8188f62c0c0f30f27bf3733af695efe51e1a39157b59071a23af5,1300,21777,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
switch-legs-v21,switch-legs-v21,marcus,assets/audio/voice/marcus/switch-legs-v21.mp3,true,b5b4e011fc7c68ecdbb3bf3b736f1582df77b94264333a779192bb32d0dc1232,1022,17598,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
switch-sides-v21,switch-sides-v21,marcus,assets/audio/voice/marcus/switch-sides-v21.mp3,true,859ccbc9f4ee7fafffbee7194b991306fd2c90d3663595c1b9d85b92c8bb730b,1115,18852,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-balance-feet-together-hold-v21,target-balance-feet-together-hold-v21,marcus,assets/audio/voice/marcus/target-balance-feet-together-hold-v21.mp3,true,c2f5899ff6a2591e9979ac7e7d0a3d1d0713a712e10e350ff83a714b44a79b49,1440,24285,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-balance-single-leg-hold-v21,target-balance-single-leg-hold-v21,marcus,assets/audio/voice/marcus/target-balance-single-leg-hold-v21.mp3,true,790c62a4182bfaf75b0961cbdb9b895fa6d9535d3ab7436e15b0be24f6e7b514,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-balance-tandem-hold-v21,target-balance-tandem-hold-v21,marcus,assets/audio/voice/marcus/target-balance-tandem-hold-v21.mp3,true,650cc56ba448419c897470b6ffbbaf7f7c035dd17068455fa535f898a48ae3a6,1486,24703,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-band-pull-apart-v21,target-band-pull-apart-v21,marcus,assets/audio/voice/marcus/target-band-pull-apart-v21.mp3,true,ab533b51444b1f666dd15207bb466c729a6788acd0ccbe64a57a63ae18147884,1440,24285,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-chair-supported-split-squat-v21,target-chair-supported-split-squat-v21,marcus,assets/audio/voice/marcus/target-chair-supported-split-squat-v21.mp3,true,bc284c06607da76fff003ab412f9026ebf6f8d99500d809d2fe3d83d3ac446ab,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-glute-bridge-hold-v21,target-glute-bridge-hold-v21,marcus,assets/audio/voice/marcus/target-glute-bridge-hold-v21.mp3,true,c8985fb60c0bdfef2bae4dcb63346127b4c224fdb9201fd52105898baa4b52ba,1533,25539,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-glute-bridge-reps-v21,target-glute-bridge-reps-v21,marcus,assets/audio/voice/marcus/target-glute-bridge-reps-v21.mp3,true,97c9eb65c35f8d6f51113ff1785f663a5f9851acd58eb598a3f9721790bf9ac3,1300,21777,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-heel-raise-free-v21,target-heel-raise-free-v21,marcus,assets/audio/voice/marcus/target-heel-raise-free-v21.mp3,true,5f8f016c0cf5ffac51da018fcc91989207094e038e4a0f7974075c6be2ea8fac,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-heel-raise-supported-v21,target-heel-raise-supported-v21,marcus,assets/audio/voice/marcus/target-heel-raise-supported-v21.mp3,true,c822c74a7aa5d174b8fd54612af41e6628427f0620072191eb14f5327a9423e8,1533,25539,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-hip-hinge-free-v21,target-hip-hinge-free-v21,marcus,assets/audio/voice/marcus/target-hip-hinge-free-v21.mp3,true,c6a216ce3e97765ddc4767354d36b298e4bea7b663bf71f2d609f5d6c5c630da,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-hip-hinge-wall-v21,target-hip-hinge-wall-v21,marcus,assets/audio/voice/marcus/target-hip-hinge-wall-v21.mp3,true,9d78fe0c1edf996935301994dfceb29ae5db67fb8f3c36b665ada11ba3aab646,1486,24703,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-loaded-march-v21,target-loaded-march-v21,marcus,assets/audio/voice/marcus/target-loaded-march-v21.mp3,true,9b93ec8c7bc603dce1061d7fb09b6a0ec6db42e26f4bc229b391a07338154fde,1486,24703,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-loaded-sit-to-stand-v21,target-loaded-sit-to-stand-v21,marcus,assets/audio/voice/marcus/target-loaded-sit-to-stand-v21.mp3,true,7b5357685ebc4ad680c0ba1642b04b3aed09ec520ca39ffcc92bac1e085a39ae,1254,20942,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-mini-band-lateral-walk-v21,target-mini-band-lateral-walk-v21,marcus,assets/audio/voice/marcus/target-mini-band-lateral-walk-v21.mp3,true,739aa2502ba90032ccf4fd23bdc95ef6a34267a6cdb589ed91c20d76355adf6f,1533,25539,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-neck-rotation-v21,target-neck-rotation-v21,marcus,assets/audio/voice/marcus/target-neck-rotation-v21.mp3,true,2442f17e43965653c1ffca210912b2e9b224dbe6156baf8dfc21b30e328c4daf,1997,33062,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-overhead-press-band-v21,target-overhead-press-band-v21,marcus,assets/audio/voice/marcus/target-overhead-press-band-v21.mp3,true,b376134dc30a221510edc2900252dabec46d9aa49641a568cd4db2064ec2b55d,1393,23449,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-overhead-reach-v21,target-overhead-reach-v21,marcus,assets/audio/voice/marcus/target-overhead-reach-v21.mp3,true,7535ee37c485228ced6fca2f00ef8cf874b3ca3492a27139e80af6d564cf0062,1393,23449,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-push-up-incline-v21,target-push-up-incline-v21,marcus,assets/audio/voice/marcus/target-push-up-incline-v21.mp3,true,766f2a452e283279eaff5b7df760be2ea8e018ada9c99d6c37b4214b877ea93b,1440,24285,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-push-up-standard-v21,target-push-up-standard-v21,marcus,assets/audio/voice/marcus/target-push-up-standard-v21.mp3,true,f0a0666133f9f15c2f626ae9b299e3b6d6e587ba682886442db71fa7c5d08c62,1393,23449,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-push-up-wall-v21,target-push-up-wall-v21,marcus,assets/audio/voice/marcus/target-push-up-wall-v21.mp3,true,ad64517f055d0a1ef6602bb6316eddcfa56e5992d8180b3fae2ddecea23795c6,1254,20942,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-seated-band-row-v21,target-seated-band-row-v21,marcus,assets/audio/voice/marcus/target-seated-band-row-v21.mp3,true,8338020918ca6bb1d3dc6b08d2dffab7f2dd8c64006c625650054601a51aa4b6,1207,20524,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-seated-hamstring-reach-v21,target-seated-hamstring-reach-v21,marcus,assets/audio/voice/marcus/target-seated-hamstring-reach-v21.mp3,true,fc60ed7d7cee72144d55086718285e0451109f7a555675a1e674871ba2780d89,2322,38078,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-squat-free-v21,target-squat-free-v21,marcus,assets/audio/voice/marcus/target-squat-free-v21.mp3,true,6bac0bf4954e779b7cdf2a2d9f8654d107252e24d285505db8e718af50673625,1300,21777,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-squat-loaded-v21,target-squat-loaded-v21,marcus,assets/audio/voice/marcus/target-squat-loaded-v21.mp3,true,f91e6e115df3259438dd58491bc9802f34e6dd8bf6c4e5956890ce0f4f9b6baa,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-squat-slow-eccentric-v21,target-squat-slow-eccentric-v21,marcus,assets/audio/voice/marcus/target-squat-slow-eccentric-v21.mp3,true,77a47db82cd47cc2caa9f864aa161b95a9f9b599d87cb81f23efc60cccebc190,1207,20524,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-squat-supported-v21,target-squat-supported-v21,marcus,assets/audio/voice/marcus/target-squat-supported-v21.mp3,true,35cf588a382e26f1902d5dc71522fe9382e9a776ff3c010b2eda337077171d8d,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-standing-band-row-v21,target-standing-band-row-v21,marcus,assets/audio/voice/marcus/target-standing-band-row-v21.mp3,true,62f22e12cf4cb0bb1aeccdcbdf5821e6d240c6049f5d515b040d975f8b661ee5,1440,24285,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-step-up-v21,target-step-up-v21,marcus,assets/audio/voice/marcus/target-step-up-v21.mp3,true,549457140c1ae0defa5aab67f9fe92972341e3d7b570680d36edc5c2ca89e82c,1533,25539,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-sts-cushion-v21,target-sts-cushion-v21,marcus,assets/audio/voice/marcus/target-sts-cushion-v21.mp3,true,a56e0286f29f2900efff368ce627f4fb9fa9006d05d8a207b9774c2c9d3bfcd1,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-sts-power-v21,target-sts-power-v21,marcus,assets/audio/voice/marcus/target-sts-power-v21.mp3,true,00f2336d9066778494c6ff34dc44f3feb528b308679fb52eb72e39320b5ed28a,1300,21777,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-sts-slow-eccentric-v21,target-sts-slow-eccentric-v21,marcus,assets/audio/voice/marcus/target-sts-slow-eccentric-v21.mp3,true,3f5f870af4a810e33d67debd6d98fb62f45717ca8788efd04467c733a71d5d56,1393,23449,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-sts-standard-v21,target-sts-standard-v21,marcus,assets/audio/voice/marcus/target-sts-standard-v21.mp3,true,5a6aa0d2ca4db5ef696af22cb3a7947ab48cec503c90040e6f341b02048249e4,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-supported-hip-flexor-stretch-v21,target-supported-hip-flexor-stretch-v21,marcus,assets/audio/voice/marcus/target-supported-hip-flexor-stretch-v21.mp3,true,0e21415713e0a73027955e009c9ae6d066748d356afa742b46d63e01b59cf22a,1440,24285,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-supported-side-step-v21,target-supported-side-step-v21,marcus,assets/audio/voice/marcus/target-supported-side-step-v21.mp3,true,ac9eaae1ea9d8d6a06293e859dd1dcf8d079e5e6f00fb6ed477e3dffa9989ed2,1486,24703,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-thoracic-rotation-v21,target-thoracic-rotation-v21,marcus,assets/audio/voice/marcus/target-thoracic-rotation-v21.mp3,true,5b22a34e70b45742ab2a744946f62a0b5669ff9b7c9fc1c9a10528029fe3cd02,1486,24703,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-toe-raise-supported-v21,target-toe-raise-supported-v21,marcus,assets/audio/voice/marcus/target-toe-raise-supported-v21.mp3,true,c9caa0f6b3e4b814637b281b0a2bfa759bf42be5c0575e70907b7b16a8e60ab6,1300,21777,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
target-wall-calf-stretch-v21,target-wall-calf-stretch-v21,marcus,assets/audio/voice/marcus/target-wall-calf-stretch-v21.mp3,true,8913e853f0106001a4e8e7bd97b6325d5c14330edbd5e30509be86a20d1da0c3,1440,24285,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
thats-your-set,,marcus,assets/audio/voice/marcus/thats-your-set.mp3,true,676ed4954f33b1111ef5cc3a933ad795bf81f9a0d8fa11ae727c57e2aa8c2c36,1393,23449,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
time-to-retest,,marcus,assets/audio/voice/marcus/time-to-retest.mp3,true,f486b5f4057340faeea638c5ad8f84166c9a8e02dfdaeec99d4cd29d184319f8,5666,91577,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
times-up-v21,times-up-v21,marcus,assets/audio/voice/marcus/times-up-v21.mp3,true,9ab93874228039943241ca98f8be965a6a98f9381c9a4ef70dbc0e1fbe69c0f7,743,13000,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,physical_ready_exact_pair,Measured from current task-start physical corpus.
times-up,,marcus,assets/audio/voice/marcus/times-up.mp3,true,2cff694d2626514a68a387b846f486565550a1c99d184bc3fb22990e29b9f7a1,2229,36824,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
tracking-loss-v21,tracking-loss-v21,marcus,assets/audio/voice/marcus/tracking-loss-v21.mp3,true,4794d7e802f59c6084aef66be8d2d4aaf074ec3388fd950637bf4bec8ea86b8d,2694,44347,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,physical_ready_exact_pair,Measured from current task-start physical corpus.
tracking-recovered-v21,tracking-recovered-v21,marcus,assets/audio/voice/marcus/tracking-recovered-v21.mp3,true,d1ce6dcc563eda65fbbfabece0a3494e00e5383a568ec376e19d1191a2cb633a,2368,38914,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,physical_ready_exact_pair,Measured from current task-start physical corpus.
tracking_keep_full_body_in_view,,marcus,assets/audio/voice/marcus/tracking_keep_full_body_in_view.mp3,true,c0cf2515f797688e2b865807ac9e7f5b2ce749d3001ab4541ae87c05118f75c5,3065,50199,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
tracking_move_when_cued,,marcus,assets/audio/voice/marcus/tracking_move_when_cued.mp3,true,fb90aa310f9282641f5add6cf33101d56cad10f7f862e7015397df438fe51380,2368,38914,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
tracking_no_rush_or_exaggerate,,marcus,assets/audio/voice/marcus/tracking_no_rush_or_exaggerate.mp3,true,66ea9d862bfde333c83872f8a67ebc7a64bc5ee275c94e76578e31f4bcdf75f0,3529,57722,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
