scenarioId,variantId,voiceId,latencyProfile,eventIndex,eventId,controllerStateBefore,controllerStateAfter,eventScheduledAtMs,speakCalledAtMs,cueKeys,incomingPriority,voiceBusyBefore,currentPriority,audibleStartEstimatedAtMs,assetDurationMs,sequenceDurationMs,playbackEndEstimatedAtMs,completionCallbackAtMs,measurementStartsAtMs,measurementEndsAtMs,stateExitAtMs,outcome,timingMarginMs,staleAfterStateExit,userImpact,confidence,notes
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L100:immediate","clara","L100","800","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L100:after_250ms","clara","L100","801","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","100","5016","5216","5116","5216","","","","played_fully","","false","","confirmed_deterministic_model",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L100:after_250ms","clara","L100","802","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L100:after_current_speech","clara","L100","803","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","100","5016","5216","5116","5216","","","","played_fully","","false","","confirmed_deterministic_model",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L100:after_current_speech","clara","L100","804","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L250:immediate","clara","L250","805","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","250","5016","5516","5266","5516","","","","played_fully","","false","","confirmed_deterministic_model",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L250:immediate","clara","L250","806","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L250:after_250ms","clara","L250","807","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","250","5016","5516","5266","5516","","","","played_fully","","false","","confirmed_deterministic_model",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L250:after_250ms","clara","L250","808","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L250:after_current_speech","clara","L250","809","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","250","5016","5516","5266","5516","","","","played_fully","","false","","confirmed_deterministic_model",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:clara:L250:after_current_speech","clara","L250","810","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:marcus:L0:immediate","marcus","L0","811","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","0","4876","4876","4876","4876","","","","played_fully","","false","","confirmed_deterministic_model",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:marcus:L0:immediate","marcus","L0","812","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:marcus:L0:after_250ms","marcus","L0","813","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","0","4876","4876","4876","4876","","","","played_fully","","false","","confirmed_deterministic_model",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:marcus:L0:after_250ms","marcus","L0","814","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:marcus:L0:after_current_speech","marcus","L0","815","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","0","4876","4876","4876","4876","","","","played_fully","","false","","confirmed_deterministic_model",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:marcus:L0:after_current_speech","marcus","L0","816","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:marcus:L100:immediate","marcus","L100","817","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","100","4876","5076","4976","5076","","","","played_fully","","false","","confirmed_deterministic_model",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:marcus:L100:immediate","marcus","L100","818","voice_change_while_mounted","mounted_with_initial_voice","mounted_with_same_voice_channel","500","","","","true","60","","","","","","","","","not_applicable","","false","VoiceChannel is created once in React state; changing prefs voiceId while mounted does not rebuild the channel.","confirmed_source",""
"voice_change_while_screen_mounted_channel_exists","voice_change_while_screen_mounted_channel_exists:marcus:L100:after_250ms","marcus","L100","819","mpv2_entry_initial_intro","screen_mount","chair_setup","0","0","mpv2_checkup_intro","60","false","","100","4876","5076","4976","5076","","","","played_fully","","false","","confirmed_deterministic_model",""
